CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1524-1652-CM18;10;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;(1314068 )DESTACADOR FULTONS MORADO PUNTA BISELADA UNIDAD 1340089;(1314068) DESTACADOR FULTONS MORADO PUNTA BISELADA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $11;2.0;;220.0;0.0;484.0
1524-1652-CM18;11;44121600;Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de escritorio;44121613;Sacacorchetes;(1006870 )SACACORCHETE HAND PALANCA METALICO UNIDAD 1024870;(1006870) SACACORCHETE HAND PALANCA METALICO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $10;5.0;;200.0;0.0;1100.0
1524-1652-CM18;12;44122000;Equipos, accesorios y suministros de oficina / Suministros de oficina / Carpetas de archivo y separadores;44122001;Archivadores de fichas;(1006106 )ARCHIVADOR ISOFIT OFICIO ANCHO BURDEO UNIDAD 1024106;(1006106) ARCHIVADOR ISOFIT OFICIO ANCHO BURDEO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $50;20.0;;994.0;0.0;21880.0
1524-1652-CM18;13;44101700;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Accesorios para impresoras, fotocopiadoras y aparatos de fax;44101707;Corcheteras;(1007660 )CORCHETERA ISOFIT CP-40 COD.11276-3 UNIDAD 1025660;(1007660) CORCHETERA ISOFIT CP-40 COD.11276-3 UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $74;3.0;;1470.0;0.0;4854.0
1524-1652-CM18;14;44111900;Equipos, accesorios y suministros de oficina / Accesorios de oficina y escritorio / Tableros o pizarras;44111905;Pizarras para plumón y accesorios;(1109645 )BORRADOR PROARTE  BASE MADERA 3 UNIDADES 1129645;(1109645) BORRADOR PROARTE  BASE MADERA 3 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $55;1.0;;1098.0;0.0;1208.0
1524-1823-CM18;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1561586 )APÓSITO COVAWOUND ESPUMA DE SILICONA CON BORDE 10 X 10 CM CAJA X 10 UNIDADES 1563469;(1561586) APÓSITO COVAWOUND ESPUMA DE SILICONA CON BORDE 10 X 10 CM CAJA X 10 UNIDADES, Código:  , Región: X, Monto por unidad a pagar por despacho: $0;10.0;;52000.0;0.0;520000.0
1524-1847-CM18;1;44103100;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Suministros para impresora, fax y fotocopiadora;44103103;Tóner;(1376755 )TONER HP CF279A BLACK UNIDAD 1403283;(1376755) TONER HP CF279A BLACK UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;1.0;;66.33;0.0;66.33
1524-1793-CM18;1;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131805;Limpiadores de uso general;(976694 )LIMPIADOR MULTIUSO TREMEX ANTIGRASA  AROMA NARANJA  BIDÓN 5 LITROS 991694;(976694) LIMPIADOR MULTIUSO TREMEX ANTIGRASA  AROMA NARANJA  BIDÓN 5 LITROS, Código: 76909, Región: X, Monto por unidad a pagar por despacho: $0;2.0;;4630.0;0.0;9260.0
1524-1793-CM18;2;12141900;Productos químicos industriales / Metales y gases / Elementos no metálicos y gases puros;12141901;Cloro Cl;(976526 )CLORO  CLOROX TRADICIONAL 2 LITROS 991526;(976526) CLORO  CLOROX TRADICIONAL 2 LITROS, Código: 19872, Región: X, Monto por unidad a pagar por despacho: $0;20.0;;1044.0;0.0;20880.0
1524-1793-CM18;3;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131811;Productos de lavandería;(601954 )DETERGENTE OMO POLVO  6 Kg.  UNIDAD 602141;(601954) DETERGENTE OMO POLVO  6 Kg.  UNIDAD, Código: 80490, Región: X, Monto por unidad a pagar por despacho: $0;10.0;;14988.0;0.0;149880.0
1524-1793-CM18;4;47131600;Equipos y suministros de limpieza / Suministros de limpieza / Escobas, traperos, cepillos y accesorios;47131615;Escobillones;(999055 )ESCOBILLÓN VIRUTEX PLASTICO MULTIUSO  (HOGAR) UNIDAD 1016367;(999055) ESCOBILLÓN VIRUTEX PLASTICO MULTIUSO  (HOGAR) UNIDAD, Código:  98289VE, Región: X, Monto por unidad a pagar por despacho: $0;3.0;;1503.0;0.0;4509.0
1524-1793-CM18;5;53131600;Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos de baño y cuerpo;53131608;Jabones;(1336082 )JABÓN KLAREN LIQUIDO FRESH AZUL 5 LITROS UNIDAD 1362260;(1336082) JABÓN KLAREN LIQUIDO FRESH AZUL 5 LITROS UNIDAD, Código: 84545FR, Región: X, Monto por unidad a pagar por despacho: $0;6.0;;5210.0;0.0;31260.0
1524-1793-CM18;6;14111700;Productos de papel / Productos de papel / Productos de papel de uso personal;14111704;Papel higiénico;(976585 )PAPEL HIGIÉNICO ELITE JUMBO 500 METROS NATURAL PAQUETE DE 4 ROLLOS 991585;(976585) PAPEL HIGIÉNICO ELITE JUMBO 500 METROS NATURAL PAQUETE DE 4 ROLLOS, Código: 85555, Región: X, Monto por unidad a pagar por despacho: $0;9.0;;5505.0;0.0;49545.0
1524-1792-CM18;1;0;;0;;(975122 )SILICONA SECOWASH ECOLOGICA MULTIUSO / LUSTRAMUEBLES 500 CC 990122;(975122) SILICONA SECOWASH ECOLOGICA MULTIUSO / LUSTRAMUEBLES 500 CC, Código: Z402802, Región: X, Monto por unidad a pagar por despacho: $165;3.0;;2063.0;0.0;7179.0
1524-1792-CM18;2;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131810;Productos para lavar platos;(639556 )LAVALOZA QUIX LIQUIDO BIDON 10 LITROS 639588;(639556) LAVALOZA QUIX LIQUIDO BIDON 10 LITROS, Código: Z315023, Región: X, Monto por unidad a pagar por despacho: $1397;5.0;;17468.0;0.0;101310.0
1524-1844-SE18;1;43191500;Tecnologías de la información, telecomunicaciones y radiodifusión / Dispositivos de comunicaciones y accesorios / Dispositivos de comunicación personal;43191510;Comunicaciones bilaterales por radio;Servicio de Repetición en Radiofrecuencia VHF Análoga para 30 estaciones de la Red Asistencial del Servicio de Salud de Osorno.;Servicio de Conexion a Estacion Repetidora  frecuencias VHF , Oferta económica  incluye tarifa mensual  expresada  en pesos  mas costo de la programación  que  se cobra una sola vez;1.0;;810000.0;0.0;810000.0
1524-1679-CM18;1;44101700;Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Accesorios para impresoras, fotocopiadoras y aparatos de fax;44101713;Contadores de copias;(1258925 )TARJETAS DE PVC PARA IMPRESIÓN IDCARD BLANCA CR80  100 UNIDADES 1284982;(1258925) TARJETAS DE PVC PARA IMPRESIÓN IDCARD BLANCA CR80  100 UNIDADES, Código: -, Región: X, Monto por unidad a pagar por despacho: $0;1.0;;18.2;0.0;18.2
1524-1845-SE18;1;85101600;Salud, servicios sanitarios y alimentación / Servicios para el cuidado de la salud de las personas / Enfermería y paramédicos;85101603;Servicios de cuidado personal en instituciones esp;02 Cupos Residencia Protegida en la región de Metropolitana//para Maria Gladys Veras Rosas/ Rut 11.006.516-7//Resolución Autorización trato directo 4927/19-06-2017;02 Cupos Residencia Protegida en la región de Metropolitana//para Maria Gladys Veras Rosas/ Rut 11.006.516-7//Resolución Autorización trato directo 4927/19-06-2017;31.0;;18210.0;0.0;564510.0
1524-1834-SE18;1;78111800;Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera;78111803;Servicios de autobuses contratados;MOVILIZACIÓN COSAM ORIENTE//MES SEPTIEMBRE 2018;MOVILIZACIÓN COSAM ORIENTE//MES SEPTIEMBRE 2018;17.0;;41000.0;0.0;697000.0
1524-1766-CM18;1;14111700;Productos de papel / Productos de papel / Productos de papel de uso personal;14111704;Papel higiénico;(976316 )PAPEL HIGIÉNICO TORK BLANCO DOBLE HOJA 250 M 6 ROLLOS UNIDAD 991316;(976316) PAPEL HIGIÉNICO TORK BLANCO DOBLE HOJA 250 M 6 ROLLOS UNIDAD, Código: 2337, Región: X, Monto por unidad a pagar por despacho: $0;4.0;;9918.0;0.0;39672.0
1524-1766-CM18;2;0;;0;;(981315 )BOLSA DE BASURA VIRUTEX ROLLO  70 X 90 CM PAQ 10 UNIDADES 996775;(981315) BOLSA DE BASURA VIRUTEX ROLLO  70 X 90 CM PAQ 10 UNIDADES, Código: 4239, Región: X, Monto por unidad a pagar por despacho: $0;30.0;;501.0;0.0;15030.0
1524-1826-CM18;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311513;Vendaje de gel;(1334880 )HIDROGEL MOLNLYCKE NORMGEL AG 45 GR. GEL ANTIMICROBIANO CON PLATA 10 UNIDADES 1361043;(1334880) HIDROGEL MOLNLYCKE NORMGEL AG 45 GR. GEL ANTIMICROBIANO CON PLATA 10 UNIDADES, Código: 350450, Región: X, Monto por unidad a pagar por despacho: $10645;20.0;;212890.0;0.0;4683600.0
1524-1819-CM18;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1511038 )APÓSITO LEUKOMED 8 X 15 CM 50 UNIDADES 1513039;(1511038) APÓSITO LEUKOMED 8 X 15 CM 50 UNIDADES, Código: 72380/002, Región: X, Monto por unidad a pagar por despacho: $0;2.0;;28300.0;0.0;56600.0
1524-1819-CM18;2;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1299377 )APÓSITO CUTIMED SORBACT MALLA CON DACC ANTIMICROBIANO 7 X 9 CM 40 UNIDADES 1325377;(1299377) APÓSITO CUTIMED SORBACT MALLA CON DACC ANTIMICROBIANO 7 X 9 CM 40 UNIDADES, Código: 72165/000, Región: X, Monto por unidad a pagar por despacho: $0;5.0;;132008.0;0.0;660040.0
1524-1819-CM18;3;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311510;Vendaje de espuma;(1377706 )VENDA BSN MEDICAL ELASTOMULL 6 CM X 4 M CAJA X 20 UNIDADES 1404208;(1377706) VENDA BSN MEDICAL ELASTOMULL 6 CM X 4 M CAJA X 20 UNIDADES, Código: 02095000, Región: X, Monto por unidad a pagar por despacho: $0;250.0;;4082.0;0.0;1020500.0
1524-1818-CM18;1;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311510;Vendaje de espuma;(1300155 )VENDA CONVATEC FLEXI-DRESS UNIDAD 1326155;(1300155) VENDA CONVATEC FLEXI-DRESS UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;240.0;;9000.0;0.0;2160000.0
1524-1818-CM18;2;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1338487 )APÓSITO CONVATEC AQUACEL EXTRA 10 X 10 CM 10 UNIDADES 1364685;(1338487) APÓSITO CONVATEC AQUACEL EXTRA 10 X 10 CM 10 UNIDADES, Código: 420672, Región: X, Monto por unidad a pagar por despacho: $0;10.0;;39000.0;0.0;390000.0
1524-1818-CM18;3;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1266207 )APÓSITO CONVATEC AQUACEL AG ALGINATO DE PLATA 10 X 10 CM 10 UNIDADES 1292307;(1266207) APÓSITO CONVATEC AQUACEL AG ALGINATO DE PLATA 10 X 10 CM 10 UNIDADES, Código: , Región: X, Monto por unidad a pagar por despacho: $0;50.0;;90000.0;0.0;4500000.0
1524-1818-CM18;4;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1339662 )APÓSITO CONVATEC AQUACEL AG EXTRA 5 X 5 CM 10 UNIDADES 1365865;(1339662) APÓSITO CONVATEC AQUACEL AG EXTRA 5 X 5 CM 10 UNIDADES, Código: 420675, Región: X, Monto por unidad a pagar por despacho: $0;20.0;;29430.0;0.0;588600.0
1524-1818-CM18;5;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1339678 )APÓSITO CONVATEC AQUACEL FOAM AG NO ADHESIVO 10 X 10 CM 10 UNIDADES 1365881;(1339678) APÓSITO CONVATEC AQUACEL FOAM AG NO ADHESIVO 10 X 10 CM 10 UNIDADES, Código: 420642, Región: X, Monto por unidad a pagar por despacho: $0;40.0;;81000.0;0.0;3240000.0
1524-1818-CM18;6;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311532;Apósitos secos;(1323244 )APÓSITO CONVATEC AQUACEL AG+ EXTRA 10 X 10 CM 10 UNIDADES 1349414;(1323244) APÓSITO CONVATEC AQUACEL AG+ EXTRA 10 X 10 CM 10 UNIDADES, Código: 413567, Región: X, Monto por unidad a pagar por despacho: $0;15.0;;116100.0;0.0;1741500.0
1524-1848-SE18;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la transmisión;"Mantención Preventiva Servicio de los 70.000 km. realizado en Servicio Técnico Kaufmann, en Ambulancia SAMU Mercedes-Benz Sprinter 415 CDI, PPU: JB.CY-48 de dotación de la Base SAMU Osorno. OT 202283905 ""CONVENIO DE SERVICIOS DE MANTENCIÓN PREVENTIVA Y/O CORRECTIVA PARA FLOTA DE VEHÍCULOS DEPENDIENTES DE LA DIRECCIÓN DEL SERVICIO DE SALUD OSORNO Y HOSPITALES PERIFÉRICOS”, SEGUNDO LLAMADO DESDE 1524-32-LQ17";Kaufman S.A Vehiculos Motorizados , cuenta con mas de 60 años de experiencia en mantencion, reparacion y ventas de vehiculos livianos y pesados .;1.0;;234013.0;0.0;234013.0
1524-1790-CM18;1;42295400;Equipamiento y suministros médicos / Productos quirúrgicos / Suministros quirúrgicos auxiliares;42295424;Equipos quirúrgicos de afeitar o navajas o chiquil;(1172288 )MAQUINA DE AFEITAR AFEITABIC COMFORT 3 AZUL 12 UNIDADES 1198300;(1172288) MAQUINA DE AFEITAR AFEITABIC COMFORT 3 AZUL 12 UNIDADES, Código: 10117041, Región: X, Monto por unidad a pagar por despacho: $0;1.0;;5792.0;0.0;5792.0
1524-1790-CM18;2;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131824;Productos de limpieza de ventanas;(1255138 )LIMPIAVIDRIO VIRGINIA 5 LITROS  UNIDAD 1281143;(1255138) LIMPIAVIDRIO VIRGINIA 5 LITROS  UNIDAD, Código: 10106620, Región: X, Monto por unidad a pagar por despacho: $0;2.0;;5480.0;0.0;10960.0
1524-1790-CM18;3;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131802;Abrillantadores o acabados de suelos;(813099 )CERA VIRGINIA LÍQUIDA AUTOBRILLO D/P ROJA 400 ML 10 UNIDADES 818099;(813099) CERA VIRGINIA LÍQUIDA AUTOBRILLO D/P ROJA 400 ML 10 UNIDADES, Código: 10111703, Región: X, Monto por unidad a pagar por despacho: $0;4.0;;7390.0;0.0;29560.0
1524-1790-CM18;4;14111700;Productos de papel / Productos de papel / Productos de papel de uso personal;14111701;Papel facial;(975881 )PANUELOS DESECHABLES ELITE FACIAL CAJA INDIVIDUAL 50 HOJAS 42 UNIDADES 990881;(975881) PANUELOS DESECHABLES ELITE FACIAL CAJA INDIVIDUAL 50 HOJAS 42 UNIDADES, Código: 10114785, Región: X, Monto por unidad a pagar por despacho: $0;3.0;;9900.0;0.0;29700.0
1524-1825-CM18;1;47131800;Equipos y suministros de limpieza / Suministros de limpieza / Soluciones de limpieza y desinfección;47131803;Desinfectantes domésticos;(1355051 )DESINFECTANTE DIFEM CLORHEXIDINA SOLUCION JABONOSA UNIDAD 1381451;(1355051) DESINFECTANTE DIFEM CLORHEXIDINA SOLUCION JABONOSA UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;40.0;;988.0;0.0;39520.0
931768-93-CM18;1;56101500;Muebles y mobiliario / Muebles de alojamiento / Muebles;56101504;Sillas;(1323986 )SILLA - ADMINISTRATIVA 108 X 42 X 48 CM 1350166;(1323986) SILLA - ADMINISTRATIVA 108 X 42 X 48 CM, Código: , Región: X, Monto por unidad a pagar por despacho: $24316;1.0;;81053.0;0.0;129685.0
931768-93-CM18;2;56101500;Muebles y mobiliario / Muebles de alojamiento / Muebles;56101504;Sillas;(1165651 )SILLA - OPERATIVA B9 ALTA APOYABRAZO REGULABLE PREMIUM 45 X 44 CM 1191790;(1165651) SILLA - OPERATIVA B9 ALTA APOYABRAZO REGULABLE PREMIUM 45 X 44 CM, Código: , Región: X, Monto por unidad a pagar por despacho: $14905;6.0;;49684.0;0.0;476964.0
1524-1843-CM18;1;78180300;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Combustible para vehículos de transporte, estacionamiento y otros servicios de apoyo;78180301;Bencineras o bombas de bencina;(1017911 )ESTACIONES DE SERVICIO (EDS) - GASOLINA LITRO 1037938;(1017911) ESTACIONES DE SERVICIO (EDS) - GASOLINA LITRO, Código: , Región: X, Monto por unidad a pagar por despacho: $0, AJUSTE DE SENCILLO $ 1(4)  , SERVICIO POR $ 10(5)  , SERVICIO POR $ 100(4)  , SERVICIO POR $ 1000(3)  , SERVICIO POR $ 5.000(1);1.0;;58454.0;0.0;58454.0
931768-86-CM18;1;42182100;Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Estetoscopio y artículos relacionados;42182103;Estetoscopio mecánico o accesorios;(1379739 )ESTETOSCOPIO LITTMANN FONENDOSCOPIO CLASICO III COLOR AZUL MARINO UNIDAD 1406239;(1379739) ESTETOSCOPIO LITTMANN FONENDOSCOPIO CLASICO III COLOR AZUL MARINO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;6.0;;59590.0;0.0;357540.0
931768-82-CM18;1;56101500;Muebles y mobiliario / Muebles de alojamiento / Muebles;56101503;Percheros para abrigos;(1091062 )PERCHERO - HELIX 170 CM 1111062;(1091062) PERCHERO - HELIX 170 CM, Código: DACC472ELI, Región: X, Monto por unidad a pagar por despacho: $7998;5.0;;39990.0;0.0;279930.0
1524-1854-SE18;1;92121500;Servicios de defensa nacional, orden público y seguridad / Seguridad y protección personal / Guardaespaldas y seguridad personal;92121504;Guardias de seguridad;Un Servicio de guardia y seguridad por 24 hrs. para Hospital Pü Mülen de Quilacahuin, contrato 1524-122-LP17 Septiembre 2018;Un Servicio de guardia y seguridad por 24 hrs. para Hospital Pü Mülen de Quilacahuin, contrato 1524-122-LP17 Septiembre 2018;1.0;;2740450.0;0.0;2740450.0
1524-1854-SE18;2;92121500;Servicios de defensa nacional, orden público y seguridad / Seguridad y protección personal / Guardaespaldas y seguridad personal;92121504;Guardias de seguridad;Un Servicio de guardia y seguridad por 24hrs. para Hospital Füta Sruka Lawenche de Misión San Juan de la Costa, contrato 1524-122-LP17 Septiembre 2018;Un Servicio de guardia y seguridad por 24hrs. para Hospital Füta Sruka Lawenche de Misión San Juan de la Costa , contrato 1524-122-LP17 Septiembre 2018;1.0;;2727269.0;0.0;2727269.0
1524-1560-SE18;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180104;Reparación de tren delantero o trasero;mantenecion  preventiva de los 30.000 Km.;mantenecion  preventiva de los 30.000 Km.;1.0;;150714.0;0.0;150714.0
931768-88-CM18;1;24101500;Equipamiento para manejo y estiba de materiales / Maquinaria para manejo de materiales / Camiones, carros y carretillas industriales;24101506;Carretillas de mano;(976511 )CARRO METRO PORTA MATERIALES DE 3 BANDEJAS 45 X 75 X 89 CM UNIDAD 991511;(976511) CARRO METRO PORTA MATERIALES DE 3 BANDEJAS 45 X 75 X 89 CM UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;7.0;;178000.0;0.0;1246000.0
931768-81-CM18;1;81111800;Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios informáticos / Administración de sistemas;81111812;Mantenimiento y soporte de hardware;(1138789 )SERVICIO COMPLEMENTARIO PARA PRODUCTOS DE HARDWARE - INSTALACIÓN DE EQUIPAMIENTO  1160854;(1138789) SERVICIO COMPLEMENTARIO PARA PRODUCTOS DE HARDWARE - INSTALACIÓN DE EQUIPAMIENTO , Código: , Región: X, Monto por unidad a pagar por despacho: $0, SERVICIO POR US$1(282)  , SERVICIO POR US$0,01(35);9.0;;282.35;0.0;2541.15
931768-81-CM18;2;0;;0;;(1343400 )LAPTOP HP 240 G5 I5-6200U 4GB/1TB DVDRW 14  W10 PRO UNIDAD 1369638;(1343400) LAPTOP HP 240 G5 I5-6200U 4GB/1TB DVDRW 14  W10 PRO UNIDAD, Código: , Región: X, Monto por unidad a pagar por despacho: $0;1.0;;637.45;0.0;637.45
